0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.01029984001070261
0.7,0.01029984001070261
0.7,-0.05953915998929641
0.7,-0.1342466599892941
0.7,-0.1999941599892936
0.7,-0.27098465998929167
0.7,-0.33879365998929095
0.7,-0.40822665998929636
0.7,-0.480767659989292
0.7,-0.548496159989294
0.7,-0.6236341599892903
0.7,-0.6894376599892884
0.7,-0.7616286599892954
0.7,-0.8368716599893004
0.7,-0.9004036599893005
0.7,-0.9720871599892997
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-0.9977111220359802
0.7,-0.9954528212547302
0.7,-0.9954528212547302
0.7,-0.9281023212547288
0.7,-0.8839812489700307
0.7,-0.8177752489700333
0.7,-0.7473622489700319
0.7,-0.6798892489700311
0.7,-0.6059272489700325
0.7,-0.5326267489700349
0.7,-0.47029524897003105
0.7,-0.4003302489700318
0.7,-0.32928374897002866
0.7,-0.2611772489700324
0.7,-0.14880974897003393
0.7,-0.11693874897002837
0.7,-0.05023574897003158
0.7,0.02358625102997036
0.7,0.09315925102996614
0.7,0.16931225102996547
0.7,0.23321875102996553
0.7,0.30693225102996446
0.7,0.33949798345565796
0.7,0.29423972964286804
0.7,0.2928397296428693
0.7,0.22289222964286726
0.7,0.15255972964286954
0.7,0.08215372964286959
0.7,0.01062772964287065
0.7,-0.060765270357126665
0.7,-0.12786027035712694
0.7,-0.19865477035712326
0.7,-0.2703907703571268
0.7,-0.33959627035713047
0.7,-0.4061242703571298
0.7,-0.47541377035712507
0.7,-0.5458512703571251
0.7,-0.6159142703571252
0.7,-0.6887072703571213
0.7,-0.7580037703571244
0.7,-0.8299987703571234
0.7,-0.9007652703571205
0.7,-1.0
0.7,-1.0
0.7,-0.9796139597892761
0.7,-0.8105079597892737
0.7,-0.801831459789276
0.7,-0.794082459789276
0.7,-0.738925959789276
0.7,-0.6109799597892742
0.7,-0.5961469597892765
0.7,-0.5313479597892729
0.7,-0.4600284597892778
0.7,-0.3890519597892762
0.7,-0.3136269597892724
0.7,-0.24916395978927358
0.7,-0.17703245978927862
0.7,-0.10500245978927251
0.7,-0.03435845978927501
0.7,0.034374540210721526
0.7,0.10723404021072472
0.7,0.17077654021072064
0.7,0.24139254021072518
0.7,0.31174954021072154
0.7,0.38299904021072145
0.7,0.45251254021071785
0.7,0.5224740402107227
0.7,0.592656040210728
0.7,0.6399176120758057
0.7,0.5646396120758064
0.7,0.5006911120758105
0.7,0.43022211207581046
0.7,0.3662623167037964
0.7,0.2897873167037951
0.7,0.22599981670379382
0.7,0.15266781670378987
0.7,0.08545381670379083
0.7,0.011596816703788142
0.7,-0.055900683296211354
0.7,-0.1275561832962112
0.7,-0.20041218329620733
0.7,-0.26659018329621176
0.7,-0.3376331832962078
0.7,-0.4071851832962057
0.7,-0.4764851832962095
0.7,-0.550951183296209
0.7,-0.6179026832962055
0.7,-0.6892991832962034
0.7,-0.6184451832962014
0.7,-0.5449136832962013
0.7,-0.48077618329620514
0.7,-0.12040218329620533
0.7,-0.1103746832962061
0.7,-0.10115918329620041
0.7,-0.09091818329620226
0.7,-0.07960968329620308
0.7,-0.06598768329620369
0.7,0.0034278167037981935
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.012344548478722572
0.7,0.012344548478722572
0.7,0.012344548478722572
0.7,0.012344548478722572
0.7,0.01438925787806511
0.7,-0.3544792421219463
0.7,-0.4020547421219489
0.7,-0.4193342421219167
0.7,-0.44711374212190996
0.7,-0.5011782421219104
0.7,-0.5114192421219086
0.7,-0.5203162421219131
0.7,-0.541522742121917
0.7,-0.6105777421219282
0.7,-0.6798742421219249
0.7,-0.749909242121932
0.7,-0.8196397421219153
0.7,-0.8940497421219223
0.7,-0.9594962421219242
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-0.9246029999999955
0.7,-0.8601679999999833
0.7,-0.7460294999999932
0.7,-0.7170879999999925
0.7,-0.6451594999999689
0.7,-0.5748794999999628
0.7,-0.5057754999999925
0.7,-0.43949599999997374
0.7,-0.367574499999977
0.7,-0.29864199999997804
0.7,-0.22638449999998925
0.7,-0.15539399999997847
0.7,-0.08771099999996665
0.7,-0.01809949999995667
0.7,0.05051800000002906
0.7,0.1243750000000254
0.7,0.19508550000005553
0.7,0.2621630000000586
0.7,0.3303045000000492
0.7,0.4004410000000643
0.7,0.3300595000000502
0.7,0.25970950000005527
0.7,0.18693050000004935
0.7,0.11804700000003487
0.7,0.04275500000002632
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.01438925787806511
0.7,0.0061799040995538235
0.7,0.0061799040995538235
0.7,-0.06750209590043231
0.7,-0.13810409590042763
0.7,-0.21101959590042313
0.7,-0.2786325959004207
0.7,-0.34412809590043253
0.7,-0.5962610959004342
0.7,-0.6436580959004642
0.7,-0.652810595900457
0.7,-0.66087459590047
0.7,-0.6930290959004888
0.7,-0.7466086745262146
0.7,-0.7466086745262146
0.7,-0.6762971745262149
0.7,-0.603892674526196
0.7,-0.5323841745261815
0.7,-0.4661711745261636
0.7,-0.3951421745261831
0.7,-0.3245961745261992
0.7,-0.2498711745261788
0.7,-0.18446317452617206
0.7,-0.11216017452618672
0.7,-0.046094174526198746
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,-0.029404135420918465
0.7,-0.029404135420918465
0.7,-0.029404135420918465
0.7,-0.029404135420918465
0.7,-0.029404135420918465
0.7,0.018509194254875183
0.7,0.018509194254875183
0.7,0.016464484855532646
0.7,0.012344548478722572
0.7,0.012344548478722572
0.7,0.008224613033235073
0.7,0.008224613033235073
0.7,0.008224613033235073
0.7,0.0061799040995538235
0.7,0.0061799040995538235
0.7,-0.06506959590043335
0.7,-0.1307050959004482
0.7,-0.20093259590045634
0.7,-0.2744640959004246
0.7,-0.34506959590043335
0.7,-0.35518425703048706
0.7,-0.35518425703048706
0.7,-0.3846036493778229
0.7,-0.4548031493778508
0.7,-0.5244986493778524
0.7,-0.5972881493778477
0.7,-0.667400149377845
0.7,-0.7344531493778302
0.7,-0.8075926493778204
0.7,-0.8775261493778196
0.7,-0.9455521493778248
0.7,-1.0
0.7,-0.9257229999999945
0.7,-0.8570879999999925
0.7,-0.7904689999999938
0.7,-0.7165665000000009
0.7,-0.6474589999999918
0.7,-0.5759715000000071
0.7,-0.504669500000022
0.7,-0.44057050000000175
0.7,-0.37007350000000233
0.7,-0.29819050000002617
0.7,-0.22526449999999032
0.7,-0.15903050000001906
0.7,-0.08853000000003168
0.7,-0.013696500000027399
0.7,0.0498669999999728
0.7,0.12062649999996201
0.7,0.19348949999995957
0.7,0.26046199999996666
0.7,0.19051799999995261
0.7,0.121693999999963
0.7,0.049257999999976036
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.018509194254875183
0.7,0.018509194254875183
0.7,0.11848669425483241
0.7,0.16239769425483974
0.7,0.23333919425484057
0.7,0.16660819425481896
0.7,0.09290169425484056
0.7,0.028151694254840567
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.008224613033235073
0.7,0.008224613033235073
0.7,0.008224613033235073
0.7,0.024704355746507645
0.7,0.024704355746507645
0.7,0.09852635574652231
0.7,0.03291371092200279
0.7,0.03291371092200279
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.01438925787806511
0.7,0.01438925787806511
0.7,0.01029984001070261
0.7,0.08262034001070423
0.7,0.15260984001071481
0.7,0.22463634001070748
0.7,0.29351284001072053
0.7,0.22167184001072748
0.7,0.15469234001076987
0.7,0.08459084001073645
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,-0.053311515144472646
0.7,-0.11992065608501434
0.7,-0.19382665608504612
0.7,-0.2590351560850249
0.7,-0.3293046560850416
0.7,-0.3996476560850351
0.7,-0.5611026560850515
0.7,-0.5729781560850389
0.7,-0.6076211560850425
0.7,-0.6798541560850645
0.7,-0.7493781560850694
0.7,-0.8609651560850617
0.7,-0.8882616560850585
0.7,-0.9598436560851261
0.7,-1.0
0.7,-0.9064099999999816
0.7,-0.8485304999999934
0.7,-0.7852749999999795
0.7,-0.7152015000000027
0.7,-0.6488099999999611
0.7,-0.5777774999999673
0.7,-0.5069024999999673
0.7,-0.5749354999999485
0.7,-0.6753889999999518
0.7,-0.7128249999999388
0.7,-0.7848164999998989
0.7,-0.8550754999998752
0.7,-0.9262969999998821
0.7,-0.9921529999999037
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-1.0
0.7,-0.9318899999999776
0.7,-0.8645674999999755
0.7,-0.794080999999991
0.7,-0.7233494999999821
0.7,-0.6507734999999666
0.7,-0.5848195000000269
0.7,-0.5148930000000037
0.7,-0.44186549999998537
0.7,-0.37411599999997275
0.7,-0.30589399999997846
0.7,-0.23126349999996462
0.7,-0.16508899999999274
0.7,-0.23578550000002005
0.7,-0.3051100000000225
0.7,-0.3799154999999956
0.7,-0.4477350000000225
0.7,-0.5148405000000568
0.7,-0.584238500000036
0.7,-0.6561915000000009
0.7,-0.5812985000000481
0.7,-0.5174725000000326
0.7,-0.44403200000005755
0.7,-0.37857500000004085
0.7,-0.3014665000000824
0.7,-0.235589500000082
0.7,-0.16453600000005836
0.7,-0.09225400000005184
0.7,-0.025523000000030244
0.7,0.04480599999996038
0.7,0.11803649999994367
0.7,0.18440699999995547
0.7,0.2578824999999632
0.7,0.32758499999999174
0.7,0.3979104999999689
0.7,0.465520000000004
0.7,0.5365769999999901
0.7,0.37409999999996935
0.7,0.30982599999996446
0.7,0.2983389999999416
0.7,0.2864179999999322
0.7,0.27405249999994685
0.7,0.256440499999975
0.7,0.18480949999997376
0.7,0.11763749999993871
0.7,0.042317499999924436
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
0.7,0.016464484855532646
